conversation_id,n_turns,ai_signals,user_signals
310071,1,conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying|problem_ignored,
310182,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|ai_provides_alternatives|appropriate_confidence,user_multi_request
310267,3,ai_structured_response|ai_provides_step_by_step|ai_provides_caveats|ai_warns_user|conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying,
310293,1,generate_without_clarifying|ai_offered_options|intent_addressed|conversation_advanced|under_delivered,
310309,4,ai_structured_response|ai_stated_interpretation|generate_without_clarifying|ai_provides_caveats|intent_missed|ai_provides_example|ai_hedges_uncertainty|silent_assumption|adaptation|ai_acknowledges_correction|ai_references_prior_turn|repetition|plow_through|conversation_stalled,user_ambiguous_request|user_expresses_frustration|user_corrects_ai|user_implicit_correction
310339,2,ai_structured_response|ai_flags_complexity|conversation_advanced|scope_matched|intent_addressed|ai_provides_example|appropriate_confidence|false_confidence|ai_provides_caveats|ai_references_prior_turn|factual_error,user_ambiguous_request
310348,1,false_confidence|intent_missed|factual_error,
310350,1,conversation_advanced|intent_addressed|ai_structured_response|problem_ignored|under_delivered|generate_without_clarifying,
310425,1,intent_missed|problem_ignored|ai_structured_response|generate_without_clarifying|off_topic_drift,
310427,2,intent_addressed|conversation_advanced|over_delivered|ai_summarizes|generate_without_clarifying|problem_ignored|ai_structured_response|false_confidence|scope_matched|factual_error|repetition,
310462,1,ai_structured_response|conversation_advanced|intent_addressed|scope_matched|appropriate_confidence,user_multi_request
310485,1,under_delivered|conversation_stalled|intent_addressed|generate_without_clarifying|ai_malfunction,
310515,1,conversation_advanced|intent_addressed|ai_structured_response|over_delivered|ai_hedges_uncertainty|false_confidence|scope_matched|factual_error,
310542,1,ai_structured_response|intent_addressed|scope_matched|conversation_advanced|ai_hedges_uncertainty|false_confidence,
310558,1,intent_addressed|ai_provides_example|conversation_advanced|scope_matched|appropriate_confidence,
310566,6,intent_addressed|conversation_advanced|scope_matched|over_delivered|ai_references_user_words|ai_references_prior_turn|repetition|under_delivered|ai_malfunction,
310576,2,conversation_advanced|intent_addressed|over_delivered|generate_without_clarifying|ai_references_user_words|scope_matched|ai_references_prior_turn,
310609,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|problem_surfaced|over_delivered|generate_without_clarifying,
310610,3,intent_addressed|scope_matched|conversation_advanced,
310615,3,ai_asked_clarifying_question|problem_surfaced|conversation_advanced|intent_addressed|scope_matched,user_ambiguous_request
310628,3,intent_addressed|conversation_advanced|scope_matched|ai_references_prior_turn,user_implicit_correction|user_repeats_request
310650,1,conversation_advanced|intent_addressed|generate_without_clarifying|over_delivered,
310702,1,conversation_advanced|intent_addressed|over_delivered|ai_normalizes_difficulty|scope_matched,
310717,1,intent_addressed|conversation_advanced|scope_matched|generate_without_clarifying|ai_structured_response|problem_ignored|silent_assumption,
310718,1,ai_structured_response|false_confidence|over_delivered|intent_missed|factual_error,
310734,1,conversation_advanced|intent_addressed|ai_structured_response|problem_ignored|ai_provides_alternatives|generate_without_clarifying,
310772,1,intent_missed|ai_structured_response|off_topic_drift|problem_ignored|generate_without_clarifying|false_confidence,
310795,1,intent_addressed|conversation_advanced|scope_matched|appropriate_confidence,
310808,1,intent_missed|ai_structured_response|problem_ignored|off_topic_drift|ai_implicit_refusal|generate_without_clarifying,user_multi_request
310834,1,under_delivered|problem_ignored|intent_missed|conversation_stalled,
310841,1,intent_addressed|conversation_advanced|over_delivered|scope_matched,
310856,1,conversation_advanced|intent_addressed|scope_matched|over_delivered,
310859,1,intent_addressed|conversation_advanced|ai_structured_response|problem_ignored|generate_without_clarifying,user_multi_request
310940,4,ai_structured_response|ai_provides_step_by_step|ai_provides_example|intent_addressed|conversation_advanced|generate_without_clarifying|over_delivered|ai_validates_user|scope_matched|ai_offered_options|ai_references_prior_turn,user_ambiguous_request|user_repeats_request
310960,1,intent_addressed|conversation_advanced|problem_ignored|under_delivered|generate_without_clarifying,
310963,1,intent_addressed|conversation_advanced|problem_ignored|generate_without_clarifying|under_delivered,
311015,1,intent_addressed|conversation_advanced|scope_matched|problem_ignored|under_delivered|ai_structured_response,user_multi_request
311033,1,intent_addressed|conversation_advanced|under_delivered|problem_ignored,
311056,1,intent_addressed|conversation_advanced|ai_structured_response|scope_matched|generate_without_clarifying|problem_ignored|silent_assumption,
311067,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|problem_surfaced|over_delivered,user_multi_request
311071,1,conversation_advanced|intent_addressed|ai_implicit_refusal|problem_ignored|over_delivered,user_multi_request
311098,3,ai_provides_step_by_step|ai_structured_response|false_confidence|conversation_advanced|intent_addressed|factual_error|ai_acknowledges_correction|error_commitment|conversation_stalled|intent_missed|problem_ignored|repetition,user_abandons_thread|user_corrects_ai
311124,2,intent_addressed|conversation_advanced|scope_matched|over_delivered|generate_without_clarifying|silent_assumption|adaptation|ai_acknowledges_correction|intent_missed,user_multi_request|user_corrects_ai|user_implicit_correction
311146,1,intent_addressed|conversation_advanced|under_delivered|generate_without_clarifying|problem_ignored,
311218,3,ai_provides_step_by_step|ai_structured_response|ai_provides_example|generate_without_clarifying|ai_provides_alternatives|conversation_advanced|scope_matched|ai_offers_to_elaborate|adaptation|intent_addressed|ai_validates_user|conversation_stalled|repetition,user_ambiguous_request
311231,8,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|ai_summarizes|ai_hedges_uncertainty|generate_without_clarifying|ai_provides_example|false_confidence|silent_assumption|ai_provides_caveats|ai_provides_step_by_step|repetition|intent_missed|conversation_stalled|ai_malfunction,user_ambiguous_request|user_repeats_request|user_scope_change
311256,1,intent_addressed|conversation_advanced|problem_ignored|under_delivered|false_confidence|generate_without_clarifying|factual_error,user_multi_request
311354,1,intent_addressed|under_delivered|problem_ignored|generate_without_clarifying|repetition,
311362,1,intent_addressed|conversation_advanced|scope_matched|under_delivered,
311404,1,ai_structured_response|ai_provides_step_by_step|ai_provides_caveats|conversation_advanced|intent_addressed|scope_matched|ai_provides_example|generate_without_clarifying|ai_hedges_uncertainty|false_confidence,user_multi_request
311431,2,ai_provides_step_by_step|ai_structured_response|generate_without_clarifying|scope_matched|conversation_advanced|silent_assumption|intent_missed|under_delivered|repetition,user_ambiguous_request|user_asks_clarification|user_implicit_correction
311516,1,conversation_advanced|intent_addressed|ethical_tension|ai_provides_example|over_delivered|problem_ignored|intent_missed|generate_without_clarifying,user_multi_request
311532,1,intent_addressed|conversation_advanced|scope_matched|problem_surfaced|problem_ignored|ai_structured_response,
311554,1,intent_addressed|conversation_advanced|scope_matched,
311575,2,ai_refuses_or_declines|ai_structured_response|intent_missed|off_topic_drift|under_delivered|ai_provides_alternatives|problem_ignored|ai_asserts_knowledge_limit|scope_matched|intent_addressed,user_abandons_thread
311581,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|ai_provides_alternatives|appropriate_confidence,
311626,4,ai_summarizes|under_delivered|generate_without_clarifying|intent_missed|conversation_advanced|intent_addressed|scope_matched|ai_structured_response|ai_references_prior_turn|ai_provides_caveats,user_multi_request
311665,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|appropriate_confidence|over_delivered|false_confidence,
311729,1,intent_addressed|conversation_advanced|under_delivered|problem_ignored|repetition,
311822,1,intent_addressed|conversation_advanced|scope_matched|under_delivered,user_multi_request
311845,3,intent_addressed|conversation_advanced|over_delivered|generate_without_clarifying|ai_structured_response|adaptation|scope_matched,user_implicit_correction|user_multi_request
311847,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|problem_ignored|generate_without_clarifying,
311877,1,conversation_advanced|intent_addressed|ai_structured_response|over_delivered|ai_provides_example|ai_cites_source|scope_matched,user_multi_request
311911,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|problem_ignored,
311988,2,intent_addressed|conversation_advanced|scope_matched|ai_provides_step_by_step|ai_structured_response|over_delivered|appropriate_confidence,user_abandons_thread
312042,1,intent_addressed|conversation_advanced|ai_structured_response|problem_ignored|under_delivered,user_multi_request
312070,1,intent_addressed|conversation_advanced|ai_structured_response|scope_matched|problem_ignored,
312105,1,ai_provides_step_by_step|ai_structured_response|ai_provides_caveats|conversation_advanced|intent_addressed|scope_matched|ai_provides_example|generate_without_clarifying,
312155,2,ai_structured_response|intent_missed|generate_without_clarifying|problem_ignored|conversation_stalled|false_confidence|ai_asks_for_feedback|silent_assumption|plow_through|repetition,user_multi_request|user_ambiguous_request
312193,4,generate_without_clarifying|over_delivered|intent_missed|problem_ignored|silent_assumption|intent_addressed|conversation_advanced|ai_structured_response|scope_matched|adaptation|ai_provides_example|appropriate_confidence|ai_summarizes|ai_references_prior_turn,user_ambiguous_request|user_abandons_thread|user_implicit_correction|user_scope_change
312215,2,conversation_advanced|scope_matched|intent_addressed|ai_summarizes|under_delivered|problem_ignored|silent_assumption|generate_without_clarifying,user_ambiguous_request|user_multi_request
312220,3,ai_asked_clarifying_question|ai_structured_response|intent_addressed|conversation_advanced|over_delivered|scope_matched|adaptation|ai_references_prior_turn,user_implicit_correction
312244,1,under_delivered|intent_addressed|conversation_advanced|problem_ignored|ai_implicit_refusal|factual_error,
312249,7,ai_hedges_uncertainty|ai_provides_caveats|ai_flags_complexity|ai_structured_response|ai_summarizes|conversation_advanced|intent_addressed|scope_matched|under_delivered|problem_surfaced|factual_error|adaptation|ai_references_prior_turn|appropriate_hedge|problem_ignored|ai_stated_interpretation|appropriate_confidence|ai_references_user_words|false_confidence|ai_malfunction,user_abandons_thread|user_scope_change
